job_id,skill,cluster
3757466247,Financial statements preparation,51
3757466247,Investor statements preparation,-1
3757466247,Client communication,3074
3757466247,Portfolio activity processing,-1
3757466247,Reconciliations,995
3757466247,Trial balance reporting,5556
3757466246,Accounting,461
3757466246,Financial analysis,51
3757466246,ERP systems,97
3757466246,Lean manufacturing,9
3757466246,General ledger analysis,1603
3757466246,Costing procedures,-1
3757466246,Numerical data analysis,51
3757466246,Communication skills,77
3757466232,Customer Service,74
3757466232,Sales,32
3757466232,Inventory Management,4
3757466232,Visual Merchandising,178
3757466232,Product Knowledge,179
3757466232,Retail Operations,180
3757466232,Teamwork,181
3757466232,Guest Service,1411
3757466220,Computer Aided Machining CAM,-1
3757466220,CNC milling techniques,-1
3757466220,Finite Element Analysis FEA,142
3757466220,Computer Aided Engineering CAE,-1
3757466220,Computer Aided Design and Drafting CADD,-1
3757466220,SolidWorks,135
3757466220,Pro Engineer,-1
3757466220,AutoCAD,49
3757466220,AS9100D quality standards,24
3757466204,Synthetic Chemistry,1959
3757466204,Medicinal Chemistry,1959
3757466204,Drug Discovery,-1
3757466204,Heterobifunctional Chemistry,1959
3757466204,Targeted Protein Degradation,-1
3757466204,Deubiquitinase Ligand Discovery,-1
3757466204,HTS Triage,-1
3757466204,HTS Validation,-1
3757466200,Account Development,-1
3757466200,Penetration Strategy,-1
3757466200,Relationship Building,369
3757466200,Customer Service,74
3757466200,Portfolio Management,2144
3757466200,Conflict Resolution,1509
3757466200,Sales Management,544
3757466200,Sales Performance Metrics,32
3757466183,CPR AED Certification,523
3757466183,ACSM Certification,279
3757466183,ACE Certification,279
3757466183,PTAG Certification,279
3757466183,W I T S Certification,73
3757466183,CSCS Certification,-1
3757466183,TPI Certification,-1
3757466183,NSCA Certification,279
3757466178,Sales,32
3757466178,Marketing,84
3757466178,Foodservice,5331
3757466178,Account Management,821
3757466178,Customer Service,74
3757466178,Territory Management,1655
3757466178,Sales Presentations,128
3757466178,Business Development,905
3757466171,Administrative support,1493
3757466171,Communication,156
3757466171,Program management,1379
3757466171,Data retention,-1
3757466171,Event coordination,2511
3757466171,Experiential learning,-1
3757466171,Database management,1916
3757466171,Report generation,2512
3757466162,Financial literacy,4246
3757466162,Finance careers,-1
3757466162,Personal finance,1235
3757466162,Investing,3501
3757466162,Investment,1875
3757466162,Career readiness skills,-1
3757466162,Google Classroom,-1
3757466162,Training,90
3757466139,Finance transactions,-1
3757466139,Article 9 of the UCC,-1
3757466139,Syndicated lending transactions,-1
3757466139,Middle market lending transactions,-1
3757466139,Transactional documentation,-1
3757466139,Georgia bar membership,5557
3757466139,Analytical skills,222
3757466139,Organizational skills,350
3757466131,R D,73
3757466131,Taps,-1
3757466131,Threading Products,-1
3757466131,Carbide,-1
3757466131,High speed steel,-1
3757466131,New product development,5350
3757466131,Machining,979
3757466131,Technical support,2708
3757466114,Life Insurance,70
3757466114,Health Insurance,70
3757466114,Communication Skills,198
3757466114,Self starter,2301
3757466114,Lead Generation,692
3757466114,Leadership,265
3757466114,Management,695
3757466114,Zoom,2707
3757466109,Financial reporting,51
3757466109,Internal controls,2610
3757466109,Budgeting,681
3757466109,Forecasting,682
3757466109,Cash flow reporting,1297
3757466109,Process improvement,492
3757466109,GAAP,983
3757466109,CPA,825
3757466094,Strong computer skills,3614
3757466094,Spreadsheets,138
3757466094,Bilingual in Chinese or Vietnamese,185
3757466094,Accurate,-1
3757466094,Detail oriented,2031
3757466094,Organized,5279
3757466094,Written communication skills,77
3757466094,Verbal communication skills,77
3757465971,Fabrication,979
3757465971,Blueprints,1014
3757465971,Quality checks,15
3757465971,Mathematical calculations,4787
3757465971,ERP applications,97
3757465971,Safety compliance,8
3757465971,Equipment inspections,2335
3757465971,Problem solving,83
3757465970,Group Facilitation,-1
3757465970,Community Engagement,3343
3757465970,Father Engagement Services,-1
3757465970,Child Welfare,5468
3757465970,Referral Management,-1
3757465970,Collaboration with Partners,-1
3757465970,Spanish language skills,185
3757465970,Child Development,165
3757465961,Manufacturing process monitoring,1152
3757465961,Quality control,15
3757465961,Reel components assembly,-1
3757465961,Inventory management,19
3757465961,Material scrap handling,6
3757465961,Forklift operation,967
3757465961,Safety guidelines adherence,8
3757465961,Mathematical skills,1877
3757465936,Financial health oversight,1711
3757465936,Strategic planning,219
3757465936,Financial data analysis,51
3757465936,Leadership development,2962
3757465936,Financial institution operations,51
3757465936,Trust accounting,-1
3757465936,Investment functions,-1
3757465936,Financial statements analysis,51
3757465905,JDA WMS,-1
3757465905,SAP,97
3757465905,SQL,205
3757465905,Supply Chain,94
3757465905,Warehouse Operations,1043
3757465905,Data Analysis,51
3757465905,Technical Leadership,82
3757465905,Problem Resolution,444
3757465896,AWS technologies,5558
3757465896,Machine Learning AI Deep Learning solutions,-1
3757465896,Deep Learning frameworks,-1
3757465896,Python,71
3757465896,RESTful API,467
3757465896,Technical architecture,3665
3757465896,Predictive modeling,1321
3757465896,AWS SageMaker,25
3757465879,Cybersecurity,894
3757465879,Security incidents,-1
3757465879,Azure Sentinel,-1
3757465879,SIEM,722
3757465879,Firewalls,536
3757465879,Endpoint platforms,4781
3757465879,Azure,25
3757465879,O365,0
3757465846,DCS PLC Programming,4225
3757465846,Control Panel Design,5270
3757465846,Instrumentation,114
3757465846,Ethernet based control systems,115
3757465846,Safety systems,116
3757465846,DeltaV,-1
3757465846,Experion,-1
3757465846,Allen Bradley,5427
3757465837,Construction Accounting,5559
3757465837,GAAP knowledge,983
3757465837,Microsoft Office,31
3757465837,CPA,825
3757465837,Financial data analysis,51
3757465837,Compliance management,5354
3757465837,Financial reporting,51
3757465837,Internal controls,2610
3757465835,Microsoft Office 365 Suite,31
3757465835,KWI,5476
3757465835,POS systems,755
3757465835,Applicant tracking systems,5414
3757465835,Selling environment,-1
3757465835,Customer experience,74
3757465835,Communication skills,77
3757465835,Retail excellence,-1
3757465810,Venipuncture,0
3757465810,Restraint,-1
3757465810,Animal knowledge,1942
3757465810,Handling,-1
3757465810,Medical treatments,333
3757465810,Laboratory tests,66
3757465810,Medications administration,2284
3757465810,Blood draws,3226
3757465799,Visual merchandising,558
3757465799,Inventory control,19
3757465799,Retail management,93
3757465799,Human resources management,1317
3757465799,Guest services,429
3757465799,Sales,32
3757465799,Profitability,470
3757465799,Expense control,5371
3757465787,Brain Computer Interfaces BCI,-1
3757465787,Direct Data Interface DDI,-1
3757465787,Neural signals,-1
3757465787,Implantable devices,2801
3757465787,Communication device,-1
3757465787,Sensory and motor impairment,-1
3757465787,Neuropsychiatric disorders,333
3757465787,Microsoft Office Suite,31
3757465768,Microsoft Office Suite,31
3757465768,Data analysis,51
3757465768,Educational technology,5560
3757465768,Health professions education,64
3757465768,Administrative analysis,-1
3757465768,Operational research,-1
3757465768,Communication skills,77
3757465768,Interpersonal skills,77
3757465767,Project Management,62
3757465767,Creative,920
3757465767,Interpersonal Communication,77
3757465767,Organizational Skills,1089
3757465767,Collaboration,316
3757465767,Detail Oriented,3905
3757465767,Fast paced Environment,4909
3757465767,Digital Project Management,5508
3757465720,Product Management,1616
3757465720,Net Revenue Management,1410
3757465720,Product Group,-1
3757465720,Senior leadership,5313
3757465720,Cross functional teams,1460
3757465720,Product roadmaps,2468
3757465720,Product requirements,2502
3757465720,Execution,-1
3757465700,Data Matching Issues,-1
3757465700,Consumer Skills,-1
3757465700,Outbound Calls,2470
3757465700,Professionalism,4352
3757465700,Customer Service,74
3757465700,Troubleshooting,177
3757465700,Analysis Skills,-1
3757465700,Cloud based Phone System,-1
3757465665,Delivery driver,1750
3757465665,Inventory management,19
3757465665,Route planning,4891
3757465665,Vehicle maintenance,1179
3757465665,DOT regulations,148
3757465665,Customer service,74
3757465665,Time management,159
3757465665,Organizational skills,350
3757465662,Accounts payable,1395
3757465662,Accounts receivable,1396
3757465662,Job cost systems,5429
3757465662,Excel,138
3757465662,JD Edwards,3190
3757465662,Accounting experience,3349
3757465662,Financial matters,51
3757465662,Subcontracts,5430
3757465645,Federal government contracting compliance,-1
3757465645,Business transformation,-1
3757465645,Project Management,62
3757465645,Change Management,799
3757465645,Operational management,2952
3757465645,Strategic planning,219
3757465645,Financial acumen,51
3757465645,Analytical mindset,1027
3757465628,Marketing,84
3757465628,Communications,1811
3757465628,B2B,84
3757465628,B2B2C,0
3757465628,Integrated Marketing Programs,331
3757465628,Strategic Marketing,5561
3757465628,Mortgage Industry,1727
3757465628,Financial Industry,1725
3757465626,SEC Reporting,525
3757465626,GAAP,983
3757465626,Financial Statements,51
3757465626,Cash Treasury Management,3631
3757465626,Internal Controls,1538
3757465626,Audit Support,4662
3757465626,Tax Preparation,285
3757465626,FP A,5562
3757465599,SEO,378
3757465599,Social Media Management,364
3757465599,Email Marketing,1283
3757465599,Market Research,52
3757465599,Keyword Research,2070
3757465599,Content Creation,2384
3757465599,Visual Design Experience,809
3757465599,Great Communication Skills,198
3757465591,ICP MS,-1
3757465591,ICP OES,-1
3757465591,HPLC,604
3757465591,Ion chromatography,3745
3757465591,TOC analyzer,5344
3757465591,Environmental chemistry,2963
3757465591,Analytical chemistry,1628
3757465591,Method development,3107
3757465587,Accounting,461
3757465587,Vendor Management,145
3757465587,Communication,156
3757465587,Data Entry,237
3757465587,Excel,138
3757465587,Problem Solving,83
3757465587,Social Justice Work,309
3757465587,Teamwork,181
3757465583,Claims,4987
3757465583,Microsoft teams,1063
3757465583,Microsoft excel,-1
3757465583,Vlookup,0
3757465583,Pivot tables,2845
3757465583,Fast paced working environment,1621
3757465583,Attorneys,5563
3757465583,Cross functional,1460
3757465581,ADP WorkforceNow,5142
3757465581,Workday,2927
3757465581,Payroll processing,879
3757465581,Payroll system patches,5564
3757465581,Payroll accounting,2145
3757465581,Time and attendance,881
3757465581,US and Canada wage hour regulations,-1
3757465581,MS Office applications,31
3757465571,Treated lumber,-1
3757465571,Sales representative,32
3757465571,Lumber industry,-1
3757465571,Customer service,74
3757465571,Remote position,-1
3757465571,Sales activities,32
3757465571,Market share,5538
3757465571,Travel,75
3757465566,Digital Modernization,-1
3757465566,Digital Solutions,5519
3757465566,Digital Transformations,-1
3757465566,Application Development,-1
3757465566,Java,1591
3757465566,CMS,-1
3757465566,E commerce,3010
3757465566,POS,1080
3757465555,Housekeeping,100
3757465555,Dog care,5383
3757465555,Fine garments care,-1
3757465555,Formal dinner service,-1
3757465555,Errands,-1
3757465555,Automobile care,-1
3757465555,Organization,78
3757465555,Communication skills,77
3757465548,Emergency Management,2884
3757465548,GIS mapping,1466
3757465548,Hazard Mitigation,-1
3757465548,Resilience,5565
3757465548,Economic Development,4839
3757465548,Urban Planning,5566
3757465548,Computer Skills,409
3757465548,Homeland Security,2234
3757465543,Accounts Payable,880
3757465543,Accounts Receivable,880
3757465543,Payroll,2145
3757465543,Microsoft Office Suite,31
3757465543,Customer Service,74
3757465543,Recordkeeping,3030
3757465543,Cash Handling,1090
3757465543,Standard Operating Procedures,1353
3757465533,PLC programming,112
3757465533,HMI programming,5567
3757465533,Rockwell Studio 5000,-1
3757465533,Factory Talk Studio,-1
3757465533,Electrical drawings interpretation,938
3757465533,Mechanical drawings interpretation,938
3757465533,VFD configurations,-1
3757465533,Integrated Motion Systems,-1
3757465533,RSLogix 500,-1
3757465533,Siemens TIA Portal,-1
3757465530,Advanced Driver Assistance System ADAS Calibrations,5532
3757465530,OE specifications,-1
3757465530,Repair standards,3416
3757465530,Collision repair,103
3757465530,Calibration repairs,-1
3757465530,ADAS calibration specifications,-1
3757465530,OE scan tools,5535
3757465530,Diagnostic scan tools,5536
3757465529,QA,2004
3757465529,SQL databases,205
3757465529,Azure Dev Ops,-1
3757465529,IntelliJ,-1
3757465529,API testing,394
3757465529,Automation testing,4453
3757465529,Mobile testing,5568
3757465529,Software development life cycle,2755
3757465522,Data Center Management,742
3757465522,Facility Management,62
3757465522,Data Center Design,-1
3757465522,Infrastructure Management,5569
3757465522,Vendor Management,145
3757465522,Structured Cabling,4109
3757465522,Power Cabling,-1
3757465522,Rack Installation,-1
3757465521,MS Office applications,31
3757465521,Agency Management Computer System,805
3757465521,Sagitta,5545
3757465521,ImageRight,5570
3757465521,Property Casualty resident agents license,2888
3757465521,Customer service skills,40
3757465521,Organizational skills,350
3757465521,Computer skills,1028
3757465510,Sales,32
3757465510,Trade Marketing,4578
3757465510,Challenger sales methodology,-1
3757465510,Microsoft Word,31
3757465510,Excel,138
3757465510,PowerPoint,565
3757465510,Salesforce com,2381
3757465510,SAP,97
3757465492,Competency with computer programs and web page content development,-1
3757465492,Strong organizational techniques,-1
3757465492,Skilled in communication strategic thinking and planning,-1
3757465492,Skilled in written and verbal communication,77
3757465492,Project management,16
3757465492,Experience with website accessibility or 508 compliance,-1
3757465492,Video and audio editing or experience with Adobe s Creative Cloud Suite,-1
